Accession	Description	Ctrl_1	Ctrl_2	Ctrl_3	Low_1	Low_2	Low_3	High_1	High_2	High_3
A0A0R4IHV5	Zgc:158410 OS=Danio rerio GN=serpinf2b PE=2 SV=1	101.2596872	89.85635102	98.74031276	104.3530103	97.25890808	102.449692	103.0795245	109.3448411	89.36275873
Q1RM48	Zgc:158423 OS=Danio rerio GN=zgc:158423 PE=2 SV=1	103.4964927	106.3827887	87.91165167	101.040856	91.06198125	106.1117972	79.37429749	98.959144	102.6453684
F1QQ04	Ubiquitin specific peptidase 39 OS=Danio rerio GN=usp39 PE=2 SV=1	99.9050062	56.98951631	111.19355	97.47288385	113.9348477	100.0949938	112.5987354	67.97493536	64.15006926
A0A286Y804	Elongation factor Ts, mitochondrial OS=Danio rerio GN=tsfm PE=2 SV=1	99.43177816	96.9426162	110.9728619	100.5682218	147.9891778	93.79878861	101.0390243	90.70824482	96.00278105
A0A286Y8R9	Y-box-binding protein 1 OS=Danio rerio GN=ybx1 PE=1 SV=1	108.8327876	93.95620526	94.16053745	98.78101405	97.42612056	114.6121572	101.218986	103.6368382	106.9068896
X1WE42	Uncharacterized protein (Fragment) OS=Danio rerio GN=ccdc88ab PE=2 SV=1	101.9455134	87.02071066	121.0049035	98.0544866	148.2819507	94.85709029	126.3778876	85.05460125	80.60683526
Q568R7	Cis-Golgi matrix protein GM130 OS=Danio rerio GN=golga2 PE=1 SV=1	99.44505485	109.0176839	96.04777452	88.34385594	110.9442864	95.19687381	99.28291455	102.3516559	101.2462946
Q504F5	Golgin97 OS=Danio rerio GN=golga1 PE=2 SV=1	101.7692649	90.04401943	100.7919135	98.9768668	91.13684049	116.4873207	99.20808648	92.53874176	104.2840888
E9QFC1	Serine/threonine-protein kinase TOR OS=Danio rerio GN=mtor PE=2 SV=1	98.45494252	91.67846939	112.5788064	98.65155509	104.1493631	101.3484449	121.2150847	96.00445496	95.06013186
Q7ZW07	Beta-defensin OS=Danio rerio GN=defbl1 PE=2 SV=1	111.3830978	114.3442585	100.4080762	93.47548654	119.632301	95.4154701	96.9973403	99.5340679	99.5919238
A5WWB4	Zgc:153460 OS=Danio rerio GN=ttc7b PE=2 SV=1	107.8832413	90.10963066	116.747214	99.39460608	182.0031988	101.7329525	86.57077381	100.6053939	98.79356401
Q2YDT0	Wdr43 protein (Fragment) OS=Danio rerio GN=wdr43 PE=2 SV=1	99.19222351	91.98361441	106.6708576	99.11078566	100.8077765	102.4309427	112.2771398	96.06146906	95.29982521
A7MBW3	Zona pellucida glycoprotein 2.2 OS=Danio rerio GN=zp2.2 PE=2 SV=1	77.10289136	86.39891056	120.5930716	100.839809	110.4344033	99.16019099	105.8930849	92.21267666	90.17183482
A4FVH8	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 3 OS=Danio rerio GN=ndufaf3 PE=2 SV=1	94.00447823	93.30907732	85.97934906	86.24776363	93.11776039	105.9955218	122.2670047	121.2426291	108.4065273
B0S668	Trim36 protein OS=Danio rerio GN=trim36 PE=2 SV=1	97.50166114	125.050988	98.68899058	85.80047273	92.40339968	101.3110094	124.9051386	108.4582307	95.52026262
F1QK37	Sister chromatid cohesion protein PDS5 homolog A OS=Danio rerio GN=pds5a PE=2 SV=1	101.2257423	102.3281289	94.03315198	98.75297642	103.965992	100.8630859	98.12569892	103.3805636	99.13691413
Q1ET39	Tripartite motif-containing 3b OS=Danio rerio GN=trim3b PE=2 SV=1	104.2455273	101.0160557	98.95399561	98.98394434	92.76809135	103.535693	95.48501163	102.3897581	108.0056758
Q7SZS1	Epithelial splicing regulatory protein 1 OS=Danio rerio GN=esrp1 PE=2 SV=1	96.27714478	88.97735429	106.273126	101.4862907	198.6545162	92.93163608	102.2141713	98.51370933	90.78946679
Q6NYS8	Serine/threonine-protein phosphatase 4 regulatory subunit 2-B OS=Danio rerio GN=ppp4r2b PE=1 SV=2	93.92931165	101.6690889	86.94921622	93.23131384	90.36002209	100.8700518	99.12994824	104.144819	106.3237522
Q9IB47	Zgc:158151 OS=Danio rerio GN=pbxip1b PE=2 SV=1	99.65316248	148.5326714	87.71100733	100.3468375	84.03314192	105.6207043	95.29131461	137.3232517	138.9338286
O57331	Rab3gap2 protein OS=Danio rerio GN=rab3gap2 PE=2 SV=1	67.1306219	83.7970531	124.5694018	69.93378949	175.7336636	98.85026247	121.6088209	100.9710142	99.02898583
A5D6S0	Zgc:136380 OS=Danio rerio GN=luc7l3 PE=2 SV=1	101.525511	99.91084799	91.6496285	100.089152	113.0281694	101.1840906	86.69237508	96.26134859	103.1040386
A0A0R4IEP3	Hepatocyte nuclear factor 1-beta-A OS=Danio rerio GN=hnf1ba PE=2 SV=2	109.2115222	79.41476447	93.384375790000007	102.594632	98.76853756	109.3869383	90.85954414	83.31699594	101.2314624
A0A0G2L7W9	Sc:d0144 protein (Fragment) OS=Danio rerio GN=si:zfos-1011f11.1 PE=2 SV=1	152.0832814	163.8822171	171.982467	159.041384	119.4136266	47.33517622	63.27902406	61.82292424	56.70065247
A0A0R4INX7	Adenosylhomocysteinase OS=Danio rerio GN=zgc:158222 PE=2 SV=1	109.9975886	113.8099763	94.87476168	106.3554308	100.9483862	101.0600641	84.1521826	90.46911032	99.05161385
F1R9A2	DNL-type zinc finger protein OS=Danio rerio GN=dnlz PE=2 SV=1	92.22733572	103.0926812	83.51994021	81.85284609	77.34021812	96.90731883	108.2956137	109.4580084	119.8754135
F1Q5P9	Zgc:158236 OS=Danio rerio GN=wasf3b PE=2 SV=1	97.13911879	112.9592168	90.25157514	88.44279648	102.8038023	97.49548923	90.44914132	107.8247604	116.9382517
P79733	Zgc:158270 OS=Danio rerio GN=zgc:158270 PE=2 SV=1	98.6928311	94.47972251	121.6224816	101.3071689	101.928096	95.81072997	118.2152637	97.49331656	93.986384760000007
Q7T3H7	Zinc finger protein 423 OS=Danio rerio GN=znf423 PE=2 SV=1	103.9388484	100.1093549	99.42567757	99.92395691	119.3208269	94.45829374	97.19621292	98.66193165	100.0760431
Q502P0	Aldehyde dehydrogenase 16 family, member A1 OS=Danio rerio GN=aldh16a1 PE=2 SV=1	95.43724218	96.15261525	103.4317149	98.94913221	105.6440215	99.01264035	102.4490788	95.79405299	100.9873597
Q5RH89	Dync1li1 protein (Fragment) OS=Danio rerio GN=dync1li1 PE=2 SV=1	103.2775059	103.1027193	93.69051733	100.4490826	98.81848016	101.019582	96.57293036	99.55091738	103.8537608
A5PN01	Zgc:158312 OS=Danio rerio GN=mogs PE=2 SV=1	101.8001135	104.9034565	94.88497849	97.52265606	77.02465372	115.1633557	98.19988653	115.0456441	103.104712
Q6PGY8	Lysine (K)-specific demethylase 6A,-like OS=Danio rerio GN=kdm6al PE=2 SV=1	99.02843813	89.80936141	104.697878	100.9715619	115.2018668	98.81981813	106.7242803	97.83730184	95.6680557
A0A0R4ID18	Family with sequence similarity 129, member Ba OS=Danio rerio GN=fam129ba PE=1 SV=1	93.46850718	121.475971	85.04664698	78.10227263	55.37250516	102.499248	97.50075195	125.4793949	119.7611163
A0A0R4IXT2	Solute carrier family 32 (GABA vesicular transporter), member 1 OS=Danio rerio GN=slc32a1 PE=1 SV=1	100.8568853	100.2479277	106.9776539	100.0674081	99.93259193	88.94920626	95.68176433	95.0293349	96.66050366
A2V6B1	Metabotropic glutamate receptor 6b OS=Danio rerio GN=grm6b PE=2 SV=1	95.41950818	85.18312778	119.8877771	104.5804918	144.390018	67.50429071	118.4968853	80.20791605	87.28233355
F1QTS3	Zgc:158357 OS=Danio rerio GN=strn PE=2 SV=1	91.48746964	93.19939636	104.4657477	96.93903478	139.5694953	95.14194195	102.2254885	97.77451148	105.1075429
Q7T118	Dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 1A, a OS=Danio rerio GN=dyrk1aa PE=2 SV=1	93.39006402	96.16710234	149.2776197	94.32776201	268.6196628	96.22320098	150.932427	103.1551897	96.84481027
Q6NWJ4	GTPase-activating protein (SH3 domain)-binding protein 2 OS=Danio rerio GN=g3bp2 PE=1 SV=1	101.3378395	104.2005092	87.3243456	97.12604679	99.04160676	102.5485699	88.39331887	102.4575136	100.9583932
Q7T1J9	Si:ch211-39e15.2 protein OS=Danio rerio GN=gsk3aa PE=2 SV=1	109.8361494	104.1147359	93.80514836	106.5205267	92.22367965	105.7824226	96.04361643	99.72927514	100.2707249
Q6NV39	TNF receptor-associated factor 7 OS=Danio rerio GN=traf7 PE=1 SV=1	105.4049815	85.19744691	131.0483589	96.17343055	83.47024911	103.8265694	156.763947	92.50924271	88.01731622
Q3B7F4	Farnesyltransferase, CAAX box, alpha OS=Danio rerio GN=fnta PE=1 SV=1	100.288129	98.08633218	99.71187103	97.00980144	116.1752864	103.6840074	101.2936038	99.32727938	98.76575779
E7FCB4	Zgc:158416 OS=Danio rerio GN=git2b PE=2 SV=1	101.5633784	110.242902	91.97490897	97.99582481	93.40657873	110.2802597	98.43662157	107.2467858	109.4221993
A8WG65	Zgc:158450 OS=Danio rerio GN=eif4g1a PE=2 SV=1	102.9081015	101.0864447	93.62966671	100.2819069	95.51527406	104.0995582	87.91145577	100.954018	99.71809308
Q2LEK1	Zgc:158452 OS=Danio rerio GN=tp53bp1 PE=2 SV=1	105.6370801	92.87895012	99.04897658	107.3115715	99.49364183	108.6156877	100.6609675	100.5063582	94.88539506
D3XD58	Retinol dehydrogenase 10-A OS=Danio rerio GN=rdh10a PE=2 SV=1	101.8643857	103.1122369	99.4068124	97.87261912	82.5843886	104.3113726	104.1612218	98.71855077	100.5931876
F1QEW3	Zgc:158466 OS=Danio rerio GN=trappc12 PE=2 SV=1	91.45931549	97.37764669	93.30810758	98.60503498	131.2876921	90.9660781	104.7662841	101.394965	116.3270186
A0A0R4IHM4	Wu:fc83e05 protein (Fragment) OS=Danio rerio GN=pcdh19 PE=2 SV=1	92.75705479	87.09830965	102.1870406	93.09526369	113.1485478	97.8129594	111.8136485	94.19333176	109.4273248
A8KBR9	LOC559027 protein (Fragment) OS=Danio rerio GN=cdk12 PE=2 SV=1	90.84826938	103.0674035	98.79962871	93.63784117	109.2894811	99.36127199	100.638728	101.0913652	89.11650726
A0A0R4IJM6	Unc-119 homolog 2 OS=Danio rerio GN=unc119b PE=2 SV=1	106.5710361	75.5354393	100.9881327	95.13541044	98.02902703	103.3780922	99.01186727	92.16233109	107.214793
Q6DGM3	Ubtf protein (Fragment) OS=Danio rerio GN=ubtf PE=2 SV=1	86.20786504	105.0603924	102.7362371	109.2499955	79.83950544	104.0801719	97.26376289	111.7843793	94.6819682
Q7ZU49	LOC563247 protein (Fragment) OS=Danio rerio GN=rsl1d1 PE=2 SV=1	86.76038757	93.35699173	107.6961878	95.61394685	83.41391157	112.0101902	104.3860531	108.6524072	94.38728239
E9QFC9	Dct protein OS=Danio rerio GN=dct PE=2 SV=1	90.9898065	85.89563648	83.81660115	85.91504917	84.50289861	123.7939328	111.4813096	123.9248345	109.0101935
A0A0R4II91	Zgc:158517 protein OS=Danio rerio GN=zgc:158517 PE=2 SV=1	169.2661998	159.9652651	101.9825101	131.6073411	78.4862119	94.34595871	73.26546925	98.01748993	97.41708414
F8W4Q7	Zgc:136346 protein (Fragment) OS=Danio rerio GN=dek PE=2 SV=1	98.92576943	102.8752329	88.28882064	101.0742306	81.20033348	106.5656781	94.05275767	111.9558122	103.3180674
B3DGK0	POU domain protein OS=Danio rerio GN=pou2f3 PE=2 SV=1	96.42680822	106.223241	88.35238163	94.91773087	116.9720278	103.5731918	85.23775874	108.8137207	103.9796164
Q803G9	Vasa protein OS=Danio rerio GN=ddx4 PE=2 SV=1	76.84440794	106.8773957	99.94276983	71.5020513	82.31217726	87.32414613	153.4810212	100.0572302	104.7537609
A0A0R4IHH8	Tln1 protein (Fragment) OS=Danio rerio GN=tln1 PE=2 SV=1	99.98757549	101.1487487	90.94338543	97.9359561	120.3506173	100.9800064	89.72712674	100.0124245	101.9114061
A0A0R4IES6	Baz1a protein (Fragment) OS=Danio rerio GN=baz1a PE=2 SV=1	95.47705663	56.01231194	117.5268321	101.8870112	130.3164359	98.11298879	129.2501574	70.85174083	65.97966987
E7F4D6	Nr1h3 protein OS=Danio rerio GN=nr1h3 PE=2 SV=1	114.6154314	93.34136816	118.4388679	116.1739166	103.1208157	89.97444628	103.7924358	80.54644364	96.87918433
Q6P111	Hectd1 protein (Fragment) OS=Danio rerio GN=hectd1 PE=2 SV=1	99.92485984	99.45569187	99.72215944	100.0751402	120.2469204	100.3236199	94.44776671	101.9738731	108.7003977
Q5RJ38	Si:busm1-211o13.10 OS=Danio rerio GN=si:busm1-211o13.10 PE=2 SV=1	101.9111122	93.96398018	118.8032103	95.78349478	94.00119453	91.02828967	112.1664806	99.02598999	100.97401
A0A0R4IDI3	Taf1 protein (Fragment) OS=Danio rerio GN=taf1 PE=2 SV=1	82.1569613	68.38146796	1554.834406	117.8430387	1567.300357	52.68568535	1597.062228	58.5718475	59.06735157
F1Q5Q3	RUN and FYVE domain containing 3 OS=Danio rerio GN=rufy3 PE=2 SV=1	99.9610508	100.6406966	96.22816051	98.40543107	104.8888281	100.5752267	98.11072434	97.79504011	103.6440325
Q08CM0	Atp2b1a protein (Fragment) OS=Danio rerio GN=atp2b1a PE=2 SV=1	107.3145216	40.44837596	108.888849	110.6169188	86.92458108	92.86298499	107.137015	55.93167735	50.78053372
Q66I58	Zgc:158580 OS=Danio rerio GN=zgc:158580 PE=2 SV=1	113.2446054	102.125331	92.52494024	107.1069077	99.2035699	100.7964301	91.39000906	101.506772	93.37029184
A3KNL6	Ctcf protein (Fragment) OS=Danio rerio GN=ctcf PE=2 SV=1	103.1261104	107.8205119	81.51615587	96.87388959	53.56215849	119.735142	88.48908664	132.566246	103.1535793
Q6DHI0	Myh9 protein (Fragment) OS=Danio rerio GN=myh9a PE=2 SV=1	103.9031025	110.5728179	87.90497031	100.6042829	93.04978625	103.4913222	87.90778017	106.0989322	99.39571707
D9IVG1	Smc4 protein (Fragment) OS=Danio rerio GN=smc4 PE=2 SV=1	102.4715161	106.4962117	86.12779056	97.52848387	83.44672785	115.3416191	94.60078574	115.4703395	105.0848919
A0A0R4IDJ0	Zgc:109868 protein OS=Danio rerio GN=krt92 PE=2 SV=1	111.5171475	97.11752709	108.8866529	116.689236	149.988012	100.9385046	99.0614954	94.7534902	95.08448142
A0A0R4I9G1	Cbx5 protein OS=Danio rerio GN=cbx5 PE=1 SV=1	104.4233032	98.81579096	91.82193074	99.86732034	84.46862771	108.2752861	100.7468377	104.5803472	100.1326797
E7EYR8	Zgc:158605 OS=Danio rerio GN=prss16 PE=2 SV=1	101.6370736	96.52681115	98.09979756	98.47828964	104.7519501	101.9425566	106.1661914	99.71351512	98.62182665
F1R9P5	REST corepressor 1 OS=Danio rerio GN=rcor1 PE=2 SV=1	103.7102327	95.2139935	97.82687914	99.26466356	103.1548456	103.9890647	99.96418283	100.0358172	103.6820224
F1R5T0	Zgc:158614 OS=Danio rerio GN=aifm4 PE=2 SV=1	93.65647854	102.6381058	136.1261264	121.9875076	153.8375181	63.05930625	97.36189417	57.97064662	74.13457907
F1QBC0	Condensin complex subunit 2 OS=Danio rerio GN=ncaph PE=2 SV=1	100.055566	103.5680237	88.35457069	96.12498747	99.94443397	109.5383337	98.80833281	109.8657997	108.2421023
Q6PFJ2	Ptmaa protein OS=Danio rerio GN=ptmaa PE=2 SV=1	110.4346086	124.0640623	44.56062714	89.56539137	30.24611025	125.0153483	47.9862973	121.101416	123.26048
A5WVL8	LRP chaperone MESD OS=Danio rerio GN=mesd PE=2 SV=2	105.5275192	106.1738527	68.60286074	94.47248084	58.2258427	112.4453011	71.23208107	106.5886543	106.9012333
A0A0R4IYR9	Phosphatidylinositide phosphatase SAC1-B OS=Danio rerio GN=sacm1lb PE=2 SV=1	69.50515261	106.5626907	87.07426716	71.11908408	86.98851613	93.4373093	123.7430369	128.9499314	124.9341919
A2BIE9	Zgc:158643 OS=Danio rerio GN=napbb PE=2 SV=1	115.5176791	111.8085006	94.13338743	113.3822195	89.73636887	101.9890347	79.53818922	98.0109653	105.9116294
A0A0R4IRJ1	SURF1-like protein OS=Danio rerio GN=surf1 PE=2 SV=1	99.87724767	99.80630693	128.4012737	100.1227523	108.6862775	90.07277556	116.8399387	92.41490838	92.22016153
F1QVQ6	Cytosolic endo-beta-N-acetylglucosaminidase OS=Danio rerio GN=engase PE=2 SV=1	87.25657075	82.99210344	101.4176631	102.7266887	96.39290341	101.6644692	100.0467653	103.7662308	97.95623107
A0A0R4IUY4	Ran-binding protein 9 OS=Danio rerio GN=ranbp9 PE=2 SV=1	95.41534447	113.1260709	87.2943855	97.10941885	115.6870405	102.8905811	89.47249546	103.7577674	119.0481437
E7FGU8	Sideroflexin OS=Danio rerio GN=sfxn3 PE=2 SV=1	101.9530193	106.8249025	98.27254389	97.75567884	109.1203599	95.12951869	87.70870867	100.119209	100.0221686
F1Q4R4	Caveolae-associated protein 4a OS=Danio rerio GN=cavin4a PE=1 SV=1	104.773791	105.4933967	101.5387385	99.93054886	115.4721249	88.85764829	91.08831227	87.84708332	100.0694511
F1RBH3	Zgc:158667 OS=Danio rerio GN=pank2 PE=2 SV=1	104.2109755	106.4885156	101.3117889	112.09661	93.56559671	99.66481528	94.71910224	100.3351847	92.66276408
A9JRT9	Hyaluronidase OS=Danio rerio GN=spam1 PE=2 SV=1	97.31843304	89.73804979	109.2809966	95.52692876	107.6413491	115.4612141	97.91305449	92.73758324	102.0869455
Q5XFY4	Ppwd1 protein (Fragment) OS=Danio rerio GN=ppwd1 PE=2 SV=1	93.74377708	93.29283871	99.54047797	98.55384827	106.0511276	98.78529378	103.1813819	101.3556008	100.459522
A2RV07	LOC558069 protein (Fragment) OS=Danio rerio GN=ctnnd2b PE=2 SV=1	101.0394922	101.9807478	99.26301438	102.0245236	99.85606771	92.61741086	98.85359585	91.90459207	100.1439323
B7TWQ9	Guanine nucleotide-binding protein subunit beta-5a OS=Danio rerio GN=gnb5a PE=2 SV=1	102.1257808	98.65572571	107.3897576	102.7745509	101.0174791	90.5788121	98.98252095	82.1380505	96.30917113
A0A0R4IQ51	Serine/threonine-protein phosphatase OS=Danio rerio GN=ppp3ccb PE=2 SV=1	100.6779904	98.73615512	104.6280294	98.8010875	110.0375762	97.94631611	103.2014173	97.46434868	99.32200956
E9QBI3	LOC562064 protein (Fragment) OS=Danio rerio GN=camk2b1 PE=2 SV=1	107.444809	132.6252079	94.69807427	96.7225213	128.9060745	81.87073455	89.12720883	103.2774787	107.7820031
F1Q4W2	Wu:fd12d03 protein (Fragment) OS=Danio rerio GN=chd4b PE=2 SV=1	95.08059191	102.1462554	86.28755291	97.85374461	75.18956315	114.1655926	104.8770369	111.7007771	111.1211704
B0QZM4	Zgc:158703 OS=Danio rerio GN=zgc:158703 PE=2 SV=1	84.60250865	87.2124801	99.67507352	88.33929289	112.9930959	89.66499377	122.615751	100.3249265	107.3385859
A0A0G2KMB6	Calcium/calmodulin-dependent protein kinase 1D OS=Danio rerio GN=camk1db PE=2 SV=1	108.0054013	99.37437235	106.6407215	104.9250507	102.9929152	95.1173356	100.6256276	86.82925662	91.03637224
F1R4U6	Tlk1a protein (Fragment) OS=Danio rerio GN=tlk1a PE=2 SV=1	95.23209821	22.98583129	138.5309642	104.7679018	170.6059818	82.27819484	147.4106623	38.37041291	26.47142544
Q7T3B0	LOC100148744 protein (Fragment) OS=Danio rerio GN=itpk1b PE=2 SV=1	88.49792289	86.10831319	107.0651484	105.0440507	124.9119324	94.95594926	112.6792574	86.73799733	87.94404254
Q7ZV60	Zgc:158741 OS=Danio rerio GN=megf8 PE=2 SV=1	100.2248605	109.2408969	93.04851066	99.77513953	93.11715513	107.9882403	90.9301066	106.3337686	106.9736892
F1QDT3	Zgc:158742 OS=Danio rerio GN=sh3gl3a PE=2 SV=1	104.0542205	97.15171944	103.5578596	103.2103583	116.4975962	101.472244	97.18027444	98.52775596	93.75792824
F8W5T1	Zgc:158760 OS=Danio rerio GN=mrps2 PE=2 SV=1	57.85027432	142.461256	59.5933202	60.60320262	53.94393514	111.866466	90.1173052	146.5548626	157.3498002
Q802X1	Diablo, IAP-binding mitochondrial protein b OS=Danio rerio GN=diablob PE=1 SV=1	100.5241111	85.52232612	132.7154517	99.47588891	137.8320813	97.04264757	136.7819454	88.86483616	98.62684806
E7F1D9	Branched chain ketoacid dehydrogenase E1, beta polypeptide OS=Danio rerio GN=bckdhb PE=2 SV=1	110.8766572	103.8035764	97.69388973	107.1403828	75.35480257	104.7449367	101.9272739	97.52075004	98.07272606
Q7ZZ24	Zgc:158787 OS=Danio rerio GN=gripap1 PE=2 SV=1	100.9447352	107.1294156	86.46655426	99.05526481	91.87231808	107.1639917	88.75807315	106.0471152	111.8861277
F1QJU0	Nucleolar protein 4-like b OS=Danio rerio GN=nol4lb PE=2 SV=1	96.59636651	94.6796527	101.6906254	96.26244236	122.4500627	100.2088378	105.5304698	98.92370087	99.79116225
Q6DGZ5	LOC571638 protein (Fragment) OS=Danio rerio GN=si:dkey-167k11.5 PE=2 SV=1	97.17440674	99.57755744	97.30853082	101.8145357	91.96425094	96.45663023	101.0665131	100.4224426	101.3165036
A4FVK4	Src homology 2 domain containing transforming protein D OS=Danio rerio GN=shdb PE=2 SV=1	92.08992882	75.30051282	150.0808109	100.7975643	188.1170655	99.20243573	177.7359733	69.77023965	71.44632701
Q6NXA5	Serine/arginine-rich protein specific kinase 1b OS=Danio rerio GN=srpk1b PE=2 SV=1	99.88864949	100.1113505	97.11431017	101.8489802	140.5675566	97.54837134	99.3315805	103.6977199	100.2809475
A2CG69	LOC794500 protein (Fragment) OS=Danio rerio GN=map7d3 PE=2 SV=1	90.88922607	103.3059953	99.49768542	91.3829556	92.85893285	97.96555982	106.6438418	107.041034	100.5023146
F1Q4U1	Uncharacterized protein (Fragment) OS=Danio rerio GN=abhd10a PE=2 SV=1	110.5020374	99.39267581	96.35129306	100.6073242	85.27394708	103.9498904	102.4993859	95.0709976	101.2943318
Q6DGJ4	LOC557557 protein (Fragment) OS=Danio rerio GN=cfi PE=2 SV=1	101.6918046	98.94571871	100.1667649	101.870865	115.9650385	99.83323514	101.8202995	97.96405324	90.40372257
E7EXP8	Si:dkey-19f23.3 OS=Danio rerio GN=tm6sf2 PE=2 SV=1	110.7187872	110.385082	100.667669	110.6728604	89.41463194	86.11010862	84.27125012	99.33233103	94.84035937
F1Q7S5	Early B-cell factor 3a OS=Danio rerio GN=ebf3a PE=2 SV=1	103.6240642	97.76281863	104.6323792	99.54069266	114.4758483	100.4593073	102.3860082	97.38676175	96.37546225
E7FGF7	Dnttip2 protein (Fragment) OS=Danio rerio GN=dnttip2 PE=2 SV=1	101.8172296	105.9095266	82.94484073	98.18277038	77.81767663	113.6162289	85.85736025	113.8669231	109.4812985
Q58EJ9	Zgc:92177 protein OS=Danio rerio GN=gemin8 PE=2 SV=1	92.79062042	100.659595	112.5269919	113.361254	130.4373967	99.05097499	99.34040499	98.168133889999993	83.97821579
E9QJK6	Zgc:158868 OS=Danio rerio GN=zgc:158868 PE=2 SV=1	95.20645964	114.401082	88.29385557	98.74801048	79.19222652	107.1186503	101.2519895	113.1754381	97.65658307
X1WB94	Zgc:158869 OS=Danio rerio GN=dachd PE=2 SV=1	96.90503242	101.4822807	90.55948704	100.7637779	91.05712584	104.0585599	99.2362221	103.4920768	103.0411371
Q6DI30	Ubiquitin carboxyl-terminal hydrolase BAP1 OS=Danio rerio GN=bap1 PE=2 SV=2	100.114003	99.88599695	93.4032405	100.6687815	104.4259475	101.9718481	90.67075902	102.3760968	98.45930035
Q6DEL9	Neurexin-1a OS=Danio rerio GN=nrxn1a PE=2 SV=1	92.55966143	91.46272162	98.02256153	94.49276931	98.75529468	103.843162	108.4580178	101.2447053	105.906228
F1Q9X2	Neurexin-1a-beta OS=Danio rerio GN=nrxn1a PE=2 SV=1	102.8590722	96.10135055	101.4625057	89.8312948	94.12682835	98.5374943	120.3718632	96.04648013	110.7440334
A0A0R4IVF8	Neurexin 2a alpha OS=Danio rerio GN=nrxn2a PE=2 SV=1	97.26511198	96.11630864	103.4972764	100.0749081	98.96497206	99.92509192	112.4633958	103.545252	99.36622417
